"type";"fixed acidity";"volatile acidity";"citric acid";"residual sugar";"chlorides";"free sulfur dioxide";"total sulfur dioxide";"density";"pH";"sulphates";"alcohol";"quality"
1;0.26446281;0.153333333;0.186746988;0.130368098;0.044850498;0.152777778;0.30875576;0.097358782;0.201550388;0.050561798;0.579710145;7
1;0.26446281;0.153333333;0.186746988;0.130368098;0.044850498;0.152777778;0.30875576;0.097358782;0.201550388;0.050561798;0.579710145;7
1;0.231404959;0.093333333;0.174698795;0.211656442;0.061461794;0.131944444;0.258064516;0.216502795;0.255813953;0.157303371;0.15942029;6
1;0.148760331;0.086666667;0.240963855;0.010736196;0.053156146;0.277777778;0.324884793;0.05764411;0.387596899;0.41011236;0.52173913;8
1;0.115702479;0.05;0.198795181;0.015337423;0.031561462;0.041666667;0.122119816;0.050896472;0.449612403;0.348314607;0.565217391;8
1;0.214876033;0.113333333;0.192771084;0.164110429;0.048172757;0.236111111;0.428571429;0.166184693;0.325581395;0.157303371;0.31884058;6
1;0.256198347;0.093333333;0.186746988;0.087423313;0.033222591;0.138888889;0.288018433;0.118565645;0.279069767;0.151685393;0.405797101;6
1;0.123966942;0.086666667;0.174698795;0.001533742;0.031561462;0.034722222;0.138248848;0.097165992;0.449612403;0.101123596;0.260869565;5
1;0.272727273;0.126666667;0.168674699;0.009969325;0.023255814;0.006944444;0.19124424;0.054366686;0.178294574;0.04494382;0.492753623;4
1;0.115702479;0.06;0.162650602;0.001533742;0.034883721;0.034722222;0.142857143;0.097744361;0.449612403;0.106741573;0.260869565;5
1;0.32231405;0.113333333;0.180722892;0.110429448;0.048172757;0.229166667;0.437788018;0.162714479;0.294573643;0.157303371;0.304347826;5
1;0.26446281;0.026666667;0.174698795;0.148773006;0.049833887;0.138888889;0.211981567;0.164449586;0.364341085;0.08988764;0.260869565;8
1;0.26446281;0.026666667;0.174698795;0.148773006;0.049833887;0.138888889;0.211981567;0.164449586;0.364341085;0.08988764;0.260869565;8
1;0.272727273;0.14;0.204819277;0.110429448;0.044850498;0.166666667;0.281105991;0.132253711;0.379844961;0.101123596;0.391304348;6
1;0.280991736;0.146666667;0.180722892;0.124233129;0.021594684;0.045138889;0.241935484;0.166763061;0.302325581;0.219101124;0.376811594;5
1;0.247933884;0.12;0.277108434;0.11809816;0.046511628;0.166666667;0.384792627;0.171582803;0.348837209;0.140449438;0.188405797;5
1;0.26446281;0.026666667;0.174698795;0.148773006;0.049833887;0.138888889;0.211981567;0.164449586;0.364341085;0.08988764;0.260869565;8
1;0.272727273;0.14;0.204819277;0.110429448;0.044850498;0.166666667;0.281105991;0.132253711;0.379844961;0.101123596;0.391304348;6
1;0.090909091;0.166666667;0.186746988;0.009202454;0.011627907;0.131944444;0.331797235;0.000385579;0.472868217;0.207865169;0.869565217;8
1;0.107438017;0.14;0.168674699;0.11809816;0.028239203;0.090277778;0.232718894;0.115095431;0.496124031;0.084269663;0.434782609;6
1;0.107438017;0.14;0.168674699;0.11809816;0.028239203;0.090277778;0.232718894;0.115095431;0.496124031;0.084269663;0.434782609;6
1;0.247933884;0.12;0.289156627;0.085889571;0.066445183;0.1875;0.405529954;0.167919799;0.379844961;0.129213483;0.202898551;6
1;0.181818182;0.133333333;0.313253012;0.067484663;0.11461794;0.100694444;0.306451613;0.150954309;0.294573643;0.078651685;0.144927536;6
1;0.181818182;0.133333333;0.15060241;0.018404908;0.054817276;0.024305556;0.235023041;0.111625217;0.279069767;0.185393258;0.144927536;5
1;0.280991736;0.08;0.13253012;0.015337423;0.058139535;0.055555556;0.218894009;0.146520147;0.503875969;0.174157303;0.289855072;5
1;0.190082645;0.126666667;0.15060241;0.018404908;0.053156146;0.027777778;0.237327189;0.111625217;0.279069767;0.179775281;0.144927536;5
1;0.181818182;0.133333333;0.15060241;0.018404908;0.054817276;0.024305556;0.235023041;0.111625217;0.279069767;0.185393258;0.144927536;5
1;0.214876033;0.14;0.180722892;0.035276074;0.044850498;0.083333333;0.168202765;0.062849431;0.441860465;0.213483146;0.637681159;7
1;0.297520661;0.18;0.144578313;0.082822086;0.054817276;0.09375;0.269585253;0.114324272;0.325581395;0.123595506;0.47826087;5
1;0.355371901;0.026666667;0.228915663;0.004601227;0.041528239;0.121527778;0.184331797;0.060728745;0.062015504;0.185393258;0.579710145;6
1;0.214876033;0.026666667;0.180722892;0.007668712;0.03654485;0.125;0.202764977;0.053017158;0.224806202;0.191011236;0.536231884;6
1;0.280991736;0.08;0.13253012;0.015337423;0.058139535;0.055555556;0.218894009;0.146520147;0.503875969;0.174157303;0.289855072;5
1;0.289256198;0.213333333;0.156626506;0.074386503;0.011627907;0.086805556;0.193548387;0.04626952;0.093023256;0.179775281;0.753623188;7
1;0.32231405;0.02;0.204819277;0.206288344;0.051495017;0.138888889;0.248847926;0.177944862;0.271317829;0.207865169;0.434782609;7
1;0.256198347;0.1;0.246987952;0.113496933;0.034883721;0.100694444;0.248847926;0.126662811;0.387596899;0.179775281;0.434782609;6
1;0.256198347;0.2;0.228915663;0.191717791;0.171096346;0.045138889;0.202764977;0.208405629;0.23255814;0.146067416;0.173913043;5
1;0.305785124;0.2;0.174698795;0.06595092;0.019933555;0.128472222;0.246543779;0.060728745;0.279069767;0.146067416;0.724637681;7
1;0.165289256;0.073333333;0.144578313;0.010736196;0.058139535;0.128472222;0.281105991;0.125506073;0.813953488;0.213483146;0.376811594;5
1;0.140495868;0.173333333;0.156626506;0.024539877;0.019933555;0.104166667;0.260368664;0.040100251;0.643410853;0.151685393;0.724637681;8
1;0.231404959;0.1;0.180722892;0.219325153;0.069767442;0.111111111;0.258064516;0.216695585;0.248062016;0.179775281;0.144927536;6
1;0.231404959;0.1;0.180722892;0.219325153;0.069767442;0.111111111;0.258064516;0.216695585;0.248062016;0.179775281;0.144927536;6
1;0.380165289;0.153333333;0.186746988;0.005368098;0.019933555;0.177083333;0.32718894;0.063042221;0.162790698;0.056179775;0.507246377;5
1;0.239669421;0.08;0.180722892;0.012269939;0.026578073;0.055555556;0.161290323;0.075766339;0.302325581;0.123595506;0.434782609;6
1;0.380165289;0.153333333;0.186746988;0.005368098;0.019933555;0.177083333;0.32718894;0.063042221;0.162790698;0.056179775;0.507246377;5
1;0.289256198;0.12;0.144578313;0.016871166;0.068106312;0.03125;0.244239631;0.110854058;0.302325581;0.117977528;0.275362319;5
1;0.20661157;0.093333333;0.13253012;0.076687117;0.049833887;0.104166667;0.281105991;0.112781955;0.310077519;0.134831461;0.347826087;6
1;0.231404959;0.1;0.180722892;0.219325153;0.069767442;0.111111111;0.258064516;0.216695585;0.248062016;0.179775281;0.144927536;6
1;0.305785124;0.073333333;0.240963855;0.099693252;0.07807309;0.170138889;0.239631336;0.159822634;0.263565891;0.168539326;0.275362319;6
1;0.347107438;0.04;0.198795181;0.009202454;0.059800664;0.243055556;0.359447005;0.082706767;0.271317829;0.140449438;0.434782609;6
1;0.247933884;0.16;0.234939759;0.13803681;0.028239203;0.114583333;0.271889401;0.110854058;0.356589147;0.073033708;0.594202899;6
1;0.231404959;0.1;0.120481928;0.165644172;0.058139535;0.152777778;0.288018433;0.172161172;0.186046512;0.162921348;0.246376812;6
1;0.231404959;0.1;0.120481928;0.165644172;0.058139535;0.152777778;0.288018433;0.172161172;0.186046512;0.162921348;0.246376812;6
1;0.239669421;0.186666667;0.156626506;0.11196319;0.041528239;0.131944444;0.269585253;0.078658184;0.209302326;0.04494382;0.608695652;7
1;0.190082645;0.2;0.253012048;0.067484663;0.011627907;0.104166667;0.246543779;0.057065741;0.333333333;0.050561798;0.637681159;7
1;0.388429752;0.1;0.168674699;0.161042945;0.03986711;0.100694444;0.209677419;0.153460575;0.240310078;0.095505618;0.362318841;7
1;0.26446281;0.08;0.186746988;0.113496933;0.068106312;0.097222222;0.476958525;0.170618855;0.434108527;0.196629213;0.347826087;6
1;0.181818182;0.12;0.192771084;0.049079755;0.033222591;0.163194444;0.400921659;0.0578369;0.333333333;0.06741573;0.579710145;6
1;0.256198347;0.146666667;0.180722892;0.152607362;0.046511628;0.010416667;0.050691244;0.091189512;0.271317829;0.056179775;0.68115942;6
1;0.239669421;0.066666667;0.168674699;0.147239264;0.049833887;0.097222222;0.251152074;0.146134567;0.302325581;0.129213483;0.420289855;7
1;0.239669421;0.066666667;0.168674699;0.147239264;0.049833887;0.097222222;0.251152074;0.146134567;0.302325581;0.129213483;0.420289855;7
1;0.247933884;0.066666667;0.168674699;0.141104294;0.049833887;0.097222222;0.246543779;0.133988818;0.302325581;0.129213483;0.420289855;7
1;0.280991736;0.073333333;0.186746988;0.087423313;0.041528239;0.055555556;0.223502304;0.114517062;0.333333333;0.168539326;0.492753623;7
1;0.198347107;0.053333333;0.192771084;0.007668712;0.044850498;0.253472222;0.410138249;0.074224022;0.387596899;0.106741573;0.434782609;6
1;0.099173554;0.126666667;0.192771084;0.059815951;0.03820598;0.197916667;0.396313364;0.047233468;0.565891473;0.050561798;0.666666667;7
1;0.20661157;0.193333333;0.168674699;0.087423313;0.041528239;0.152777778;0.33640553;0.096202044;0.441860465;0.134831461;0.52173913;7
1;0.231404959;0.08;0.162650602;0.15797546;0.048172757;0.097222222;0.285714286;0.151339888;0.302325581;0.123595506;0.362318841;7
1;0.247933884;0.066666667;0.168674699;0.141104294;0.049833887;0.097222222;0.246543779;0.133988818;0.302325581;0.129213483;0.420289855;7
1;0.247933884;0.066666667;0.168674699;0.141104294;0.049833887;0.097222222;0.246543779;0.133988818;0.302325581;0.129213483;0.420289855;7
1;0.231404959;0.133333333;0.204819277;0.003067485;0.046511628;0.142361111;0.260368664;0.032581454;0.240310078;0.084269663;0.652173913;6
1;0.223140496;0.18;0.21686747;0.003067485;0.041528239;0.107638889;0.241935484;0.044534413;0.302325581;0.157303371;0.594202899;8
1;0.256198347;0.113333333;0.198795181;0.009202454;0.043189369;0.118055556;0.350230415;0.071524966;0.23255814;0.202247191;0.47826087;6
1;0.181818182;0.16;0.180722892;0.010736196;0.026578073;0.059027778;0.244239631;0.01754386;0.271317829;0.235955056;0.768115942;7
1;0.247933884;0.066666667;0.168674699;0.141104294;0.049833887;0.097222222;0.246543779;0.133988818;0.302325581;0.129213483;0.420289855;7
1;0.239669421;0.066666667;0.168674699;0.147239264;0.049833887;0.097222222;0.251152074;0.146134567;0.302325581;0.129213483;0.420289855;7
1;0.231404959;0.08;0.162650602;0.15797546;0.048172757;0.097222222;0.285714286;0.151339888;0.302325581;0.123595506;0.362318841;7
1;0.20661157;0.193333333;0.168674699;0.087423313;0.041528239;0.152777778;0.33640553;0.096202044;0.441860465;0.134831461;0.52173913;7
1;0.280991736;0.073333333;0.186746988;0.087423313;0.041528239;0.055555556;0.223502304;0.114517062;0.333333333;0.168539326;0.492753623;7
1;0.20661157;0.066666667;0.21686747;0.009202454;0.041528239;0.086805556;0.241935484;0.069982649;0.341085271;0.162921348;0.434782609;6
1;0.256198347;0.146666667;0.21686747;0.004601227;0.046511628;0.135416667;0.34562212;0.049546944;0.279069767;0.078651685;0.594202899;6
1;0.198347107;0.053333333;0.192771084;0.007668712;0.044850498;0.253472222;0.410138249;0.074224022;0.387596899;0.106741573;0.434782609;6
1;0.099173554;0.126666667;0.192771084;0.059815951;0.03820598;0.197916667;0.396313364;0.047233468;0.565891473;0.050561798;0.666666667;7
1;0.099173554;0.146666667;0.198795181;0.047546012;0.034883721;0.184027778;0.384792627;0.030653557;0.496124031;0.04494382;0.724637681;7
1;0.223140496;0.08;0.301204819;0.268404908;0.074750831;0.170138889;0.495391705;0.23713129;0.170542636;0.235955056;0.115942029;6
1;0.239669421;0.113333333;0.186746988;0.011503067;0.086378738;0.102430556;0.488479263;0.130518604;0.341085271;0.174157303;0.217391304;5
1;0.231404959;0.093333333;0.21686747;0.075153374;0.033222591;0.100694444;0.228110599;0.095430885;0.372093023;0.140449438;0.550724638;6
1;0.247933884;0.113333333;0.222891566;0.038343558;0.028239203;0.097222222;0.200460829;0.062463852;0.325581395;0.129213483;0.608695652;6
1;0.26446281;0.033333333;0.222891566;0.187883436;0.054817276;0.121527778;0.228110599;0.16772701;0.255813953;0.185393258;0.391304348;6
1;0.26446281;0.246666667;0.204819277;0.294478528;0.051495017;0.038194444;0.140552995;0.20223636;0.271317829;0.08988764;0.434782609;6
1;0.280991736;0.16;0.180722892;0.117331288;0.018272425;0.045138889;0.225806452;0.125506073;0.209302326;0.123595506;0.492753623;6
1;0.26446281;0.033333333;0.222891566;0.187883436;0.054817276;0.121527778;0.228110599;0.16772701;0.255813953;0.185393258;0.391304348;6
1;0.173553719;0.173333333;0.180722892;0.049079755;0.043189369;0.194444444;0.297235023;0.058800848;0.286821705;0.06741573;0.579710145;6
1;0.247933884;0.093333333;0.186746988;0.096625767;0.046511628;0.111111111;0.264976959;0.089647195;0.23255814;0.095505618;0.565217391;8
1;0.280991736;0.16;0.180722892;0.117331288;0.018272425;0.045138889;0.225806452;0.125506073;0.209302326;0.123595506;0.492753623;6
1;0.380165289;0.16;0.210843373;0.170245399;0.033222591;0.006944444;0.092165899;0.140350877;0.23255814;0.06741573;0.550724638;6
1;0.247933884;0.126666667;0.174698795;0.061349693;0.061461794;0.017361111;0.188940092;0.144013881;0.480620155;0.146067416;0.376811594;4
1;0.347107438;0.44;0.126506024;0.052147239;0.068106312;0.079861111;0.292626728;0.136302294;0.263565891;0.08988764;0.246376812;5
1;0.26446281;0.246666667;0.204819277;0.294478528;0.051495017;0.038194444;0.140552995;0.20223636;0.271317829;0.08988764;0.434782609;6
1;0.26446281;0.033333333;0.222891566;0.187883436;0.054817276;0.121527778;0.228110599;0.16772701;0.255813953;0.185393258;0.391304348;6
1;0.132231405;0.093333333;0.174698795;0.009202454;0.059800664;0.236111111;0.33640553;0.090032774;0.80620155;0.230337079;0.434782609;7
1;0.380165289;0.093333333;0.180722892;0.127300613;0.024916944;0.055555556;0.258064516;0.143628302;0.209302326;0.06741573;0.362318841;6
1;0.297520661;0.16;0.13253012;0.170245399;0.043189369;0.149305556;0.331797235;0.167148641;0.294573643;0.129213483;0.347826087;5
1;0.305785124;0.066666667;0.222891566;0.085889571;0.068106312;0.069444444;0.304147465;0.160979372;0.372093023;0.185393258;0.362318841;6
1;0.272727273;0.26;0.174698795;0.217791411;0.024916944;0.072916667;0.313364055;0.155581261;0.310077519;0.146067416;0.579710145;8
1;0.272727273;0.26;0.174698795;0.217791411;0.024916944;0.072916667;0.313364055;0.155581261;0.310077519;0.146067416;0.579710145;8
1;0.165289256;0.073333333;0.15060241;0.156441718;0.054817276;0.111111111;0.271889401;0.180258338;0.387596899;0.106741573;0.173913043;6
1;0.239669421;0.04;0.277108434;0.015337423;0.044850498;0.048611111;0.198156682;0.106612686;0.503875969;0.151685393;0.420289855;5
1;0.247933884;0.106666667;0.228915663;0.11809816;0.059800664;0.170138889;0.412442396;0.167148641;0.333333333;0.157303371;0.217391304;6
1;0.256198347;0.113333333;0.28313253;0.119631902;0.054817276;0.121527778;0.34562212;0.172161172;0.333333333;0.185393258;0.202898551;6
1;0.181818182;0.106666667;0.198795181;0.029141104;0.028239203;0.104166667;0.18202765;0.058415269;0.317829457;0.157303371;0.47826087;7
1;0.247933884;0.14;0.204819277;0.044478528;0.074750831;0.086805556;0.421658986;0.149990361;0.542635659;0.202247191;0.347826087;5
1;0.20661157;0.166666667;0.253012048;0.254601227;0.046511628;0.194444444;0.377880184;0.226142279;0.418604651;0.196629213;0.202898551;6
1;0.223140496;0.1;0.271084337;0.023006135;0.029900332;0.145833333;0.225806452;0.066126856;0.23255814;0.168539326;0.47826087;6
1;0.20661157;0.126666667;0.174698795;0.17791411;0.058139535;0.201388889;0.437788018;0.206477733;0.325581395;0.101123596;0.115942029;6
1;0.20661157;0.08;0.222891566;0.171779141;0.059800664;0.197916667;0.285714286;0.155774051;0.372093023;0.073033708;0.405797101;5
1;0.198347107;0.166666667;0.246987952;0.248466258;0.046511628;0.197916667;0.384792627;0.225756699;0.410852713;0.196629213;0.202898551;6
1;0.20661157;0.166666667;0.253012048;0.254601227;0.046511628;0.194444444;0.377880184;0.226142279;0.418604651;0.196629213;0.202898551;6
1;0.280991736;0.086666667;0.602409639;0.007668712;0.240863787;0.15625;0.248847926;0.11548101;0.178294574;0.117977528;0.173913043;6
1;0.181818182;0.126666667;0.180722892;0.216257669;0.058139535;0.048611111;0.31797235;0.184114131;0.310077519;0.174157303;0.333333333;6
1;0.157024793;0.026666667;0.156626506;0.075153374;0.041528239;0.069444444;0.214285714;0.118180066;0.286821705;0.196629213;0.275362319;6
1;0.256198347;0.106666667;0.222891566;0.084355828;0.029900332;0.128472222;0.244239631;0.072296125;0.364341085;0.06741573;0.637681159;6
1;0.32231405;0.066666667;0.319277108;0.009202454;0.053156146;0.142361111;0.370967742;0.071139387;0.302325581;0.123595506;0.565217391;5
1;0.272727273;0.06;0.259036145;0.010736196;0.023255814;0.111111111;0.290322581;0.068633121;0.302325581;0.191011236;0.536231884;6
1;0.305785124;0.166666667;0.228915663;0.124233129;0.194352159;0.166666667;0.444700461;0.192789666;0.201550388;0.196629213;0.202898551;5
1;0.198347107;0.116666667;0.144578313;0.016871166;0.049833887;0.477430556;0.612903226;0.142857143;0.627906977;0.174157303;0.231884058;4
1;0.305785124;0.166666667;0.228915663;0.124233129;0.194352159;0.166666667;0.444700461;0.192789666;0.201550388;0.196629213;0.202898551;5
1;0.148760331;0.08;0.397590361;0.147239264;0.056478405;0.267361111;0.389400922;0.142471564;0.201550388;0.117977528;0.347826087;7
1;0.314049587;0.06;0.21686747;0.059815951;0.054817276;0.086805556;0.221198157;0.138037401;0.286821705;0.140449438;0.217391304;5
1;0.165289256;0.046666667;0.186746988;0.081288344;0.044850498;0.020833333;0.15437788;0.085020243;0.372093023;0.117977528;0.565217391;6
1;0.20661157;0.113333333;0.265060241;0.016871166;0.024916944;0.121527778;0.253456221;0.043184885;0.356589147;0.101123596;0.652173913;6
1;0.256198347;0.133333333;0.246987952;0.012269939;0.011627907;0.017361111;0.112903226;0.031810295;0.341085271;0.101123596;0.782608696;5
1;0.280991736;0.126666667;0.222891566;0.073619632;0.028239203;0.090277778;0.248847926;0.089261616;0.317829457;0.348314607;0.68115942;5
1;0.198347107;0.113333333;0.228915663;0.11196319;0.059800664;0.184027778;0.465437788;0.165991903;0.348837209;0.134831461;0.15942029;5
1;0.388429752;0.073333333;0.289156627;0.007668712;0.028239203;0.076388889;0.119815668;0.091189512;0.139534884;0.157303371;0.362318841;6
1;0.198347107;0.113333333;0.325301205;0.098159509;0.061461794;0.197916667;0.391705069;0.143242722;0.364341085;0.269662921;0.347826087;5
1;0.198347107;0.113333333;0.325301205;0.098159509;0.061461794;0.197916667;0.391705069;0.143242722;0.364341085;0.269662921;0.347826087;5
1;0.247933884;0.133333333;0.259036145;0.107361963;0.034883721;0.100694444;0.239631336;0.087333719;0.279069767;0.207865169;0.652173913;8
1;0.198347107;0.113333333;0.325301205;0.098159509;0.061461794;0.197916667;0.391705069;0.143242722;0.364341085;0.269662921;0.347826087;5
1;0.297520661;0.086666667;0.481927711;0.179447853;0.048172757;0.263888889;0.407834101;0.205706574;0.178294574;0.146067416;0.144927536;5
1;0.26446281;0.046666667;0.228915663;0.225460123;0.059800664;0.184027778;0.262672811;0.200308463;0.356589147;0.112359551;0.260869565;6
1;0.297520661;0.086666667;0.481927711;0.179447853;0.048172757;0.263888889;0.407834101;0.205706574;0.178294574;0.146067416;0.144927536;5
1;0.289256198;0.133333333;0.253012048;0.009202454;0.03986711;0.097222222;0.313364055;0.095238095;0.348837209;0.117977528;0.391304348;4
1;0.190082645;0.066666667;0.228915663;0.02607362;0.03986711;0.09375;0.241935484;0.048390206;0.341085271;0.151685393;0.637681159;6
1;0.26446281;0.3;0.259036145;0.084355828;0.033222591;0.017361111;0.161290323;0.078465394;0.279069767;0.157303371;0.652173913;8
1;0.247933884;0.133333333;0.259036145;0.107361963;0.034883721;0.100694444;0.239631336;0.087333719;0.279069767;0.207865169;0.652173913;8
1;0.223140496;0.186666667;0.228915663;0.147239264;0.031561462;0.065972222;0.175115207;0.108540582;0.294573643;0.117977528;0.594202899;7
1;0.305785124;0.113333333;0.28313253;0.053680982;0.053156146;0.326388889;0.361751152;0.091189512;0.15503876;0.207865169;0.47826087;6
1;0.239669421;0.106666667;0.246987952;0.035276074;0.049833887;0.163194444;0.267281106;0.065741276;0.410852713;0.117977528;0.579710145;5
1;0.231404959;0.113333333;0.198795181;0.121165644;0.054817276;0.097222222;0.311059908;0.160979372;0.434108527;0.213483146;0.347826087;5
1;0.214876033;0.046666667;0.240963855;0.013803681;0.054817276;0.076388889;0.186635945;0.050318103;0.302325581;0.134831461;0.608695652;7
1;0.20661157;0.133333333;0.180722892;0.038343558;0.049833887;0.079861111;0.251152074;0.136687874;0.255813953;0.117977528;0.086956522;5
1;0.198347107;0.113333333;0.228915663;0.11196319;0.059800664;0.184027778;0.465437788;0.165991903;0.348837209;0.134831461;0.15942029;5
1;0.272727273;0.133333333;0.210843373;0.044478528;0.031561462;0.118055556;0.195852535;0.059957586;0.186046512;0.061797753;0.594202899;5
1;0.231404959;0.18;0.204819277;0.06595092;0.03820598;0.027777778;0.274193548;0.104491999;0.465116279;0.331460674;0.579710145;5
1;0.388429752;0.073333333;0.289156627;0.007668712;0.028239203;0.076388889;0.119815668;0.091189512;0.139534884;0.157303371;0.362318841;6
1;0.198347107;0.113333333;0.325301205;0.098159509;0.061461794;0.197916667;0.391705069;0.143242722;0.364341085;0.269662921;0.347826087;5
1;0.181818182;0.18;0.307228916;0.009202454;0.033222591;0.03125;0.221198157;0.061499904;0.573643411;0.112359551;0.565217391;6
1;0.165289256;0.153333333;0.192771084;0.059815951;0.024916944;0.09375;0.202764977;0.037593985;0.410852713;0.168539326;0.826086957;7
1;0.231404959;0.06;0.210843373;0.030674847;0.034883721;0.111111111;0.165898618;0.083863505;0.387596899;0.280898876;0.47826087;6
1;0.388429752;0.1;0.240963855;0.142638037;0.044850498;0.079861111;0.188940092;0.154038944;0.23255814;0.112359551;0.362318841;6
1;0.165289256;0.153333333;0.192771084;0.059815951;0.024916944;0.09375;0.202764977;0.037593985;0.410852713;0.168539326;0.826086957;7
1;0.190082645;0.08;0.204819277;0.136503067;0.053156146;0.128472222;0.449308756;0.152111047;0.325581395;0.123595506;0.304347826;3
1;0.20661157;0.193333333;0.222891566;0.013803681;0.024916944;0.038194444;0.161290323;0.031810295;0.170542636;0.095505618;0.623188406;6
1;0.198347107;0.186666667;0.228915663;0.039877301;0.03654485;0.065972222;0.19124424;0.047233468;0.263565891;0.061797753;0.579710145;7
1;0.231404959;0.06;0.210843373;0.030674847;0.034883721;0.111111111;0.165898618;0.083863505;0.387596899;0.280898876;0.47826087;6
1;0.20661157;0.133333333;0.28313253;0.162576687;0.051495017;0.208333333;0.407834101;0.169847696;0.310077519;0.162921348;0.217391304;6
1;0.314049587;0.126666667;0.313253012;0.039877301;0.056478405;0.09375;0.33640553;0.080586081;0.23255814;0.174157303;0.492753623;6
1;0.26446281;0.113333333;0.271084337;0.02607362;0.059800664;0.135416667;0.258064516;0.068054752;0.341085271;0.146067416;0.565217391;7
1;0.487603306;0.106666667;0.295180723;0.06595092;0.03820598;0.006944444;0.02764977;0.126662811;0.100775194;0.179775281;0.289855072;6
1;0.487603306;0.106666667;0.295180723;0.06595092;0.03820598;0.006944444;0.02764977;0.126662811;0.100775194;0.179775281;0.289855072;6
1;0.247933884;0.033333333;0.234939759;0.012269939;0.041528239;0.0625;0.221198157;0.079043763;0.395348837;0.213483146;0.47826087;7
1;0.231404959;0.466666667;0.301204819;0.013803681;0.059800664;0.100694444;0.292626728;0.075766339;0.410852713;0.146067416;0.536231884;5
1;0.107438017;0.166666667;0.162650602;0.093558282;0.021594684;0.149305556;0.283410138;0.09832273;0.496124031;0.095505618;0.434782609;7
1;0.239669421;0.173333333;0.240963855;0.023006135;0.03986711;0.114583333;0.241935484;0.041064199;0.19379845;0.146067416;0.608695652;7
1;0.239669421;0.04;0.307228916;0.056748466;0.031561462;0.194444444;0.271889401;0.089647195;0.147286822;0.179775281;0.391304348;7
1;0.26446281;0.12;0.204819277;0.15797546;0.048172757;0.083333333;0.179723502;0.13900135;0.302325581;0.06741573;0.420289855;6
1;0.223140496;0.14;0.156626506;0.098159509;0.051495017;0.059027778;0.246543779;0.126277232;0.348837209;0.08988764;0.31884058;6
1;0.26446281;0.113333333;0.271084337;0.02607362;0.059800664;0.135416667;0.258064516;0.068054752;0.341085271;0.146067416;0.565217391;7
1;0.314049587;0.086666667;0.295180723;0.029141104;0.063122924;0.065972222;0.285714286;0.090032774;0.333333333;0.146067416;0.449275362;5
1;0.32231405;0.12;0.307228916;0.030674847;0.059800664;0.086805556;0.352534562;0.080007712;0.217054264;0.157303371;0.463768116;6
1;0.314049587;0.126666667;0.313253012;0.039877301;0.056478405;0.09375;0.33640553;0.080586081;0.23255814;0.174157303;0.492753623;6
1;0.32231405;0.113333333;0.295180723;0.029141104;0.063122924;0.104166667;0.375576037;0.10429921;0.271317829;0.196629213;0.376811594;6
1;0.314049587;0.18;0.277108434;0.216257669;0.063122924;0.111111111;0.334101382;0.192404087;0.240310078;0.174157303;0.333333333;5
1;0.256198347;0.146666667;0.21686747;0.059815951;0.074750831;0.104166667;0.453917051;0.154617313;0.527131783;0.196629213;0.347826087;4
1;0.239669421;0.106666667;0.277108434;0.024539877;0.03986711;0.0625;0.241935484;0.064391749;0.294573643;0.224719101;0.565217391;6
1;0.223140496;0.1;0.234939759;0.01993865;0.044850498;0.138888889;0.211981567;0.055716214;0.364341085;0.117977528;0.565217391;7
1;0.314049587;0.1;0.204819277;0.015337423;0.056478405;0.079861111;0.283410138;0.114517062;0.310077519;0.269662921;0.347826087;5
1;0.223140496;0.106666667;0.234939759;0.256134969;0.071428571;0.072916667;0.276497696;0.226913437;0.302325581;0.140449438;0.173913043;6
1;0.20661157;0.06;0.192771084;0.055214724;0.051495017;0.125;0.255760369;0.090803933;0.403100775;0.117977528;0.47826087;6
1;0.20661157;0.06;0.192771084;0.055214724;0.051495017;0.125;0.255760369;0.090803933;0.403100775;0.117977528;0.47826087;6
1;0.239669421;0.086666667;0.222891566;0.029141104;0.041528239;0.118055556;0.19124424;0.08077887;0.410852713;0.157303371;0.434782609;7
1;0.223140496;0.1;0.234939759;0.01993865;0.044850498;0.138888889;0.211981567;0.055716214;0.364341085;0.117977528;0.565217391;7
1;0.173553719;0.133333333;0.234939759;0.012269939;0.03654485;0.159722222;0.324884793;0.024098708;0.279069767;0.235955056;0.710144928;7
1;0.173553719;0.073333333;0.222891566;0.003067485;0.029900332;0.006944444;0.034562212;0.049932524;0.286821705;0.050561798;0.405797101;5
1;0.198347107;0.113333333;0.253012048;0.113496933;0.066445183;0.180555556;0.460829493;0.168690958;0.341085271;0.140449438;0.15942029;6
1;0.314049587;0.1;0.204819277;0.015337423;0.056478405;0.079861111;0.283410138;0.114517062;0.310077519;0.269662921;0.347826087;5
1;0.148760331;0.066666667;0.162650602;0.016871166;0.034883721;0.104166667;0.223502304;0.03489493;0.488372093;0.084269663;0.710144928;6
1;0.140495868;0.066666667;0.13253012;0.075153374;0.046511628;0.03125;0.184331797;0.085791402;0.573643411;0.123595506;0.608695652;5
1;0.223140496;0.106666667;0.234939759;0.256134969;0.071428571;0.072916667;0.276497696;0.226913437;0.302325581;0.140449438;0.173913043;6
1;0.297520661;0.1;0.228915663;0.122699387;0.071428571;0.138888889;0.331797235;0.158665896;0.263565891;0.134831461;0.333333333;5
1;0.280991736;0.06;0.222891566;0.096625767;0.083056478;0.159722222;0.281105991;0.117794486;0.279069767;0.134831461;0.434782609;7
1;0.314049587;0.146666667;0.228915663;0.023006135;0.056478405;0.03125;0.211981567;0.112781955;0.348837209;0.241573034;0.434782609;5
